timestamp,open,high,low,close,volume
2024-11-08,75966.0,77180.5,75643.0,76501.6,61051.259
2024-11-09,76501.6,76925.0,75724.5,76688.0,90536.704
2024-11-10,76688.0,81567.0,76510.0,80410.0,84803.978
2024-11-11,80410.0,89756.2,80265.7,88721.5,81619.15
2024-11-12,88721.5,90025.5,85208.7,88009.0,73102.927
2024-11-13,88009.0,93350.5,86143.0,90411.1,84562.287
2024-11-14,90411.1,91846.3,86700.0,87340.5,78513.379
2024-11-15,87340.5,91890.0,87106.6,91092.5,67533.772
2024-11-16,91092.5,91814.2,90132.0,90598.0,71158.158
2024-11-17,90598.0,91536.0,88751.8,89900.0,83388.383
2024-11-18,89900.0,92677.0,89423.4,90500.3,65518.264
2024-11-19,90500.3,93954.0,90405.9,92258.9,65950.751
2024-11-20,92258.9,94835.0,91510.0,94293.3,66102.959
2024-11-21,94293.3,99061.7,94030.5,98380.3,72166.027
2024-11-22,98380.3,99655.0,97213.4,98915.0,67491.081
2024-11-23,98915.0,98937.2,97173.5,97730.6,61441.527
2024-11-24,97730.6,98609.0,95815.5,97950.0,72580.399
2024-11-25,97950.0,98972.0,92672.5,93044.0,65469.61
2024-11-26,93044.0,95052.0,90868.1,92013.9,76478.735
2024-11-27,92013.9,97247.5,91857.6,95905.2,74439.47
2024-11-28,95905.2,96620.5,94700.1,95694.5,74784.96
2024-11-29,95694.5,98713.2,95415.0,97532.2,73952.423
2024-11-30,97532.2,97532.2,96166.2,96475.1,69078.116
2024-12-01,96475.1,97909.0,95763.5,97265.0,72518.751
2024-12-02,97265.0,98244.0,94473.5,95886.9,71865.752
2024-12-03,95886.9,96360.3,93623.0,95923.0,65633.025
2024-12-04,95923.0,99082.7,94639.5,98694.1,71687.647
2024-12-05,98694.1,104420.5,91237.5,96988.5,68229.745
2024-12-06,96988.5,101983.0,96450.0,99800.0,68467.871
2024-12-07,99800.0,100492.5,98940.0,99899.1,69204.395
2024-12-08,99899.1,101448.3,98732.7,101186.5,72471.073
2024-12-09,101186.5,101293.2,94238.0,97388.4,63465.363
2024-12-10,97388.4,98290.5,94312.0,96601.5,70891.203
2024-12-11,96601.5,101892.5,95662.0,101107.0,71219.212
2024-12-12,101107.0,102512.0,99330.5,99982.5,72527.835
2024-12-13,99982.5,101876.0,99178.1,101416.0,76886.712
2024-12-14,101416.0,102667.5,100587.0,101416.4,67196.691
2024-12-15,101416.4,105211.0,101239.3,104482.6,59239.04
2024-12-16,104482.6,107778.5,103324.0,106078.4,68532.525
2024-12-17,106078.4,108300.2,105301.0,106098.0,64479.801
2024-12-18,106098.0,106453.5,100055.0,100150.3,63634.22
2024-12-19,100150.3,102753.5,95700.3,97450.0,71007.769
2024-12-20,97450.0,98200.3,92326.7,97762.0,68799.028
2024-12-21,97762.0,99481.3,96418.0,97249.9,68621.623
2024-12-22,97249.9,97418.6,94216.0,95153.5,65771.11
2024-12-23,95153.5,96485.0,92518.3,94866.0,81943.281
2024-12-24,94866.0,99410.0,93537.5,98641.0,87252.624
2024-12-25,98641.0,99531.8,97617.0,99414.7,78635.433
2024-12-26,99414.7,99931.5,95158.1,95751.0,68584.131
2024-12-27,95751.0,97480.6,93489.1,94262.3,94335.551
2024-12-28,94262.3,95657.8,94100.0,95255.0,106796.001
2024-12-29,95255.0,95299.6,92997.4,93700.0,73147.652
2024-12-30,93700.0,95009.9,91510.0,92767.5,63833.716
2024-12-31,92767.5,96242.1,92026.5,93549.0,142013.354
2025-01-01,93549.0,95155.5,92868.9,94581.2,123558.417
2025-01-02,94581.2,97801.5,94361.6,96959.5,97146.065
2025-01-03,96959.5,98949.5,96067.8,98145.7,71246.693
2025-01-04,98145.7,98725.0,97512.1,98177.4,73979.912
2025-01-05,98177.4,98823.8,97259.0,98340.5,75088.654
2025-01-06,98340.5,102452.0,97900.2,102194.5,73884.371
2025-01-07,102194.5,102693.8,96165.0,96920.2,73663.075
2025-01-08,96920.2,97242.4,92500.0,95027.2,98670.923
2025-01-09,95027.2,95358.9,91162.8,92507.6,119164.013
2025-01-10,92507.6,95809.5,92180.0,94684.2,107155.132
2025-01-11,94684.2,94989.4,93803.9,94569.7,101778.311
2025-01-12,94569.7,95440.1,93670.0,94509.9,97343.365
2025-01-13,94509.9,95923.4,89104.4,94508.5,102468.593
